adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000860731-20-000008	860731	TYLER TECHNOLOGIES INC	7372	US	TX	PLANO	75024	5101 TENNYSON PKWY		9727133700	US	TX	PLANO	75024	5101 TENNYSON PKWY		US	DE	752303920	TYLER CORP /NEW/	19930328	1-LAF	0	1231	10-K	20191231	2019	FY	20200219	2020-02-19 16:54:00.0	0	1	tyl12312019-10k_htm.xml	1	
0000866368-20-000005	866368	PS BUSINESS PARKS INC/CA	6798	US	CA	GLENDALE	91201	701 WESTERN AVE		(818) 244-8080	US	CA	GLENDALE	91201	701 WESTERN AVE		US	CA	954300881	PUBLIC STORAGE PROPERTIES XI INC	19930328	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 08:45:00.0	0	1	psb-20191231x10k_htm.xml	1	
0000877860-20-000018	877860	NATIONAL HEALTH INVESTORS INC	6798	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		6158909100	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		US	MD	621470956			1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 06:56:00.0	0	1	nhi-12312019x10k_htm.xml	1	
0000877860-20-000019	877860	NATIONAL HEALTH INVESTORS INC	6798	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		6158909100	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		US	MD	621470956			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 06:58:00.0	0	0	a8-kq42019earningsrele_htm.xml	1	
0000877860-20-000020	877860	NATIONAL HEALTH INVESTORS INC	6798	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		6158909100	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		US	MD	621470956			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 07:00:00.0	0	0	a8-kq42019supplemental_htm.xml	1	
0000877860-20-000022	877860	NATIONAL HEALTH INVESTORS INC	6798	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		6158909100	US	TN	MURFREESBORO	37129	222 ROBERT ROSE DRIVE		US	MD	621470956			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 17:27:00.0	0	0	a8kitem801q120divpr_htm.xml	1	
0000883945-20-000008	883945	USA TRUCK INC	4213	US	AR	VAN BUREN	72956	3200 INDUSTRIAL PARK ROAD		479-471-2500	US	AR	VAN BUREN	72956	3200 INDUSTRIAL PARK ROAD		US	DE	710556971			2-ACC	0	1231	10-K	20191231	2019	FY	20200219	2020-02-19 16:52:00.0	0	1	usak-20191231x10k_htm.xml	1	
0000885508-20-000002	885508	STRATUS PROPERTIES INC	6552	US	TX	AUSTIN	78701	212 LAVACA STREET	SUITE 300	5124785788	US	TX	AUSTIN	78701	212 LAVACA STREET	SUITE 300	US	DE	721211572	FM PROPERTIES INC	19930328	2-ACC	0	1231	8-K	20200229			20200219	2020-02-19 16:26:00.0	0	0	form8-k2x19x2020_htm.xml	1	
0000885590-20-000003	885590	BAUSCH HEALTH COMPANIES INC.	2834	CA	QC	QUEBEC	H7L 4A8	2150 ST. ELZEAR BLVD. WEST	LAVAL	514-744-6792	CA	QC	QUEBEC	H7L 4A8	2150 ST. ELZEAR BLVD. WEST	LAVAL	US	NJ	000000000	VALEANT PHARMACEUTICALS INTERNATIONAL, INC.	20100928	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 07:09:00.0	0	0	a8k-q4x2019pressrelease_htm.xml	1	
0000885590-20-000006	885590	BAUSCH HEALTH COMPANIES INC.	2834	CA	QC	QUEBEC	H7L 4A8	2150 ST. ELZEAR BLVD. WEST	LAVAL	514-744-6792	CA	QC	QUEBEC	H7L 4A8	2150 ST. ELZEAR BLVD. WEST	LAVAL	US	NJ	000000000	VALEANT PHARMACEUTICALS INTERNATIONAL, INC.	20100928	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 17:12:00.0	0	1	bhc2019form10-k_htm.xml	1	
0000891092-20-001829	29989	OMNICOM GROUP INC.	7311	US	NY	NEW YORK	10022	437 MADISON AVE		2124153600	US	NY	NEW YORK	10022	437 MADISON AVE		US	NY	131514814	OMNICOM GROUP INC	19920703	1-LAF	0	1231	8-K	20200131			20200219	2020-02-18 19:37:00.0	0	0	e8397_8k_htm.xml	1	
0000892537-20-000004	892537	MANTECH INTERNATIONAL CORP	8741	US	VA	HERNDON	20171	2251 CORPORATE PARK DRIVE		703-218-6000	US	VA	HERNDON	20171	2251 CORPORATE PARK DRIVE		US	DE	221852179			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:04:00.0	0	0	fy19q4form8k_htm.xml	1	
0000893538-20-000007	893538	SM ENERGY CO	1311	US	CO	DENVER	80203	1775 SHERMAN STREET	SUITE 1200	303-861-8140	US	CO	DENVER	80203	1775 SHERMAN STREET	SUITE 1200	US	DE	410518430	ST MARY LAND & EXPLORATION CO	19940228	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:21:00.0	0	0	form8-k02192020_htm.xml	1	
0000896262-20-000006	896262	AMEDISYS INC	8082	US	LA	BATON ROUGE	70816	3854 AMERICAN WAY	SUITE A	2252922031	US	LA	BATON ROUGE	70816	3854 AMERICAN WAY	SUITE A	US	DE	113131700	ANALYTICAL NURSING MANAGEMENT CORP	19940819	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 09:40:00.0	0	1	amed-20193112x10xk_htm.xml	1	
0000899689-20-000010	899689	VORNADO REALTY TRUST	6798	US	NY	NEW YORK	10019	888 SEVENTH AVE		212-894-7000	US	NY	NEW YORK	10019	888 SEVENTH AVE		US	MD	221657560			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 08:53:00.0	1	0	vno-123119x8k_htm.xml	2	1040765
0000899715-20-000057	899715	TANGER FACTORY OUTLET CENTERS, INC	6798	US	NC	GREENSBORO	27408	3200 NORTHLINE AVENUE SUITE 360		3362923010	US	NC	GREENSBORO	27408	3200 NORTHLINE AVENUE SUITE 360		US	NC	561815473	TANGER FACTORY OUTLET CENTERS INC	19930401	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 17:09:00.0	0	1	skt10k2019123119_htm.xml	2	1004036
0000906163-20-000026	906163	NVR INC	1531	US	VA	RESTON	20190	11700 PLAZA AMERICA DR.	SUITE 500	7039564000	US	VA	RESTON	20190	11700 PLAZA AMERICA DR.	SUITE 500	US	VA	541394360			1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 15:43:00.0	0	1	a201910-k_htm.xml	1	
0000912562-20-000004	912562	GIBRALTAR INDUSTRIES, INC.	3310	US	NY	BUFFALO	14219-0228	3556 LAKE SHORE ROAD	P O BOX 2028	7168266500	US	NY	BUFFALO	14219-0228	GATEWAY EXECUTIVE PARK	3556 LAKE SHORE ROAD PO BOX 2028	US	DE	161445150	GIBRALTAR STEEL CORP	19930924	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 11:40:00.0	0	0	a8-kacquisitionofdelta_htm.xml	1	
0000912593-20-000030	912593	SUN COMMUNITIES INC	6798	US	MI	SOUTHFIELD	48034	27777 FRANKLIN ROAD	SUITE 200	2482082500	US	MI	SOUTHFIELD	48034	27777 FRANKLIN ROAD	SUITE 200	US	MD	382730780			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:48:00.0	0	0	form8-kearningsrelease_htm.xml	1	
0000912767-20-000004	912767	UNIVERSAL FOREST PRODUCTS INC	2421	US	MI	GRAND RAPIDS	49525	2801 EAST BELTLINE NE		6163646161	US	MI	GRAND RAPIDS	49505	2801 EAST BELTLINE NE		US	MI	381465835			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:43:00.0	1	0	ufpi-20200219x8k_htm.xml	1	
0000915389-20-000011	915389	EASTMAN CHEMICAL CO	2821	US	TN	KINGSPORT	37660	PO BOX 511	200 SOUTH WILCOX DRIVE	4232292000	US	TN	KINGSPORT	37662	P O BOX 511 B-54D		US	DE	621539359			1-LAF	0	1231	8-K	20200131			20200219	2020-02-19 10:57:00.0	0	0	a8-kcoverpage20200212e_htm.xml	1	
0000915913-20-000035	915913	ALBEMARLE CORP	2821	US	NC	CHARLOTTE	28209	4250 CONGRESS STREET	SUITE 900	980-299-5700	US	NC	CHARLOTTE	28209	4250 CONGRESS STREET	SUITE 900	US	VA	541692118	ECHEM INC	19931208	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:31:00.0	0	0	a4q19earningsrelease8k_htm.xml	1	
0000917491-20-000008	917491	FARO TECHNOLOGIES INC	3829	US	FL	LAKE MARY	32746-6204	125 TECHNOLOGY PARK		4073339911	US	FL	LAKE MARY	32746	FARO TECHNOLOGIES INC	125 TECHNOLOGY PARK	US	FL	593157093			1-LAF	0	1231	8-K	20200131			20200219	2020-02-19 16:33:00.0	0	0	faro-20200214_htm.xml	1	
0000917491-20-000012	917491	FARO TECHNOLOGIES INC	3829	US	FL	LAKE MARY	32746-6204	125 TECHNOLOGY PARK		4073339911	US	FL	LAKE MARY	32746	FARO TECHNOLOGIES INC	125 TECHNOLOGY PARK	US	FL	593157093			1-LAF	0	1231	10-K	20191231	2019	FY	20200219	2020-02-19 17:25:00.0	0	1	faro-20191231_htm.xml	1	
0000917520-20-000006	917520	INTEGRA LIFESCIENCES HOLDINGS CORP	3841	US	NJ	PRINCETON	08540	1100 CAMPUS ROAD		6092750500	US	NJ	PRINCETON	08540	1100 CAMPUS ROAD		US	DE	510317849	INTEGRA LIFESCIENCES CORP	19950614	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 06:24:00.0	0	0	form8kfiledfeb19earnin_htm.xml	1	
0000937556-20-000028	937556	MASIMO CORP	3845	US	CA	IRVINE	92618	52 DISCOVERY		949-297-7000	US	CA	IRVINE	92618	52 DISCOVERY		US	DE	330368882			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:09:00.0	0	0	masi-20200219x8k_htm.xml	1	
0000937556-20-000030	937556	MASIMO CORP	3845	US	CA	IRVINE	92618	52 DISCOVERY		949-297-7000	US	CA	IRVINE	92618	52 DISCOVERY		US	DE	330368882			1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 17:17:00.0	0	1	masi-20191228xform10k_htm.xml	1	
0000950142-20-000533	1561660	PATTERN ENERGY GROUP INC.	4911	US	CA	SAN FRANCISCO	94111	1088 SANSOME STREET		(415) 283-4000	US	CA	SAN FRANCISCO	94111	1088 SANSOME STREET		US	DE	000000000			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 09:41:00.0	0	0	eh2000362_8k_htm.xml	1	
0001015780-20-000065	1015780	E TRADE FINANCIAL CORP	6035	US	VA	ARLINGTON	22203	BALLSTON TOWER	671 N. GLEBE ROAD	6465214340	US	VA	ARLINGTON	22203	BALLSTON TOWER	671 N. GLEBE ROAD	US	DE	942844166	E TRADE FINANCIAL CORP	20111205	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 17:24:00.0	0	1	etfc-2019123110k_htm.xml	1	
0001019056-20-000192	1468679	AMERICAN CRYOSTEM CORP	8090	US	NJ	EATONTOWN	07724	1 MERIDIAN ROAD		732-747-1007	US	NJ	EATONTOWN	07724	1 MERIDIAN ROAD		US	NV	264574088	R & A PRODUCTIONS, INC.	20090720	4-NON	0	0930	10-Q	20191231	2020	Q1	20200219	2020-02-19 17:07:00.0	0	1	cryo-20191231.xml	1	
0001022321-20-000015	1022321	GENESIS ENERGY LP	5171	US	TX	HOUSTON	77002	919 MILAM, SUITE 2100		7138602500	US	TX	HOUSTON	77002	919 MILAM, SUITE 2100		US	DE	760513049			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 09:03:00.0	0	0	gel12312019form8-k_htm.xml	1	
0001038357-20-000007	1038357	PIONEER NATURAL RESOURCES CO	1311	US	TX	IRVING	75039	200 WILLIAMS SQUARE WEST	5205 N OCONNOR BLVD	9724449001	US	TX	IRVING	75039	200 WILLIAMS SQUARE WEST	5205 N OCONNOR BLVD	US	DE	752702753			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:10:00.0	0	0	pxd-20200219_htm.xml	1	
0001042776-20-000045	1042776	PIEDMONT OFFICE REALTY TRUST, INC.	6512	US	GA	ATLANTA	30342	5565 GLENRIDGE CONNECTOR	STE 450	7704188800	US	GA	ATLANTA	30342	5565 GLENRIDGE CONNECTOR	STE 450	US	MD	582328421	WELLS REAL ESTATE INVESTMENT TRUST INC	19980515	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 16:20:00.0	0	1	pdm-20191231_htm.xml	1	
0001043277-20-000016	1043277	C. H. ROBINSON WORLDWIDE, INC.	4731	US	MN	EDEN PRAIRIE	55347	14701 CHARLSON ROAD		9529378500	US	MN	EDEN PRAIRIE	55347	14701 CHARLSON ROAD		US	DE	411883630	C H ROBINSON WORLDWIDE INC	19970819	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 15:45:00.0	0	1	chrw-20191231_htm.xml	1	
0001043509-20-000005	1043509	SONIC AUTOMOTIVE INC	5500	US	NC	CHARLOTTE	28211	4401 COLWICK ROAD		704-566-2400	US	NC	CHARLOTTE	28211	4401 COLWICK ROAD		US	DE	562010790			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 09:31:00.0	0	0	sah-20200219_htm.xml	1	
0001047127-20-000006	1047127	AMKOR TECHNOLOGY, INC.	3674	US	AZ	TEMPE	85284	2045 EAST INNOVATION CIRCLE		480-821-5000	US	AZ	TEMPE	85284	2045 EAST INNOVATION CIRCLE		US	DE	231722724	AMKOR TECHNOLOGY INC	19971001	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 15:00:00.0	0	1	amkr12311910k_htm.xml	1	
0001047340-20-000017	1047340	FRESH DEL MONTE PRODUCE INC	0100	US	FL	CORAL GABLES	33134	241 SEVILLA AVENUE, 12TH FLOOR	C/O DEL MONTE FRESH PRODUCE CO	3055208400	US	FL	CORAL GABLES	33134	C/O DEL MONTE FRESH PRODUCE COMPANY	241 SEVILLA AVENUE, 12TH FLOOR	KY		000000000			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 08:50:00.0	1	0	a8-kpressrelease02x19x_htm.xml	1	
0001052918-20-000025	1455926	IRONCLAD ENCRYPTION CORP	7372	US	TX	HOUSTON	77056	777 SOUTH POST OAK LANE	SUITE 1700	(888) 362-7972	US	TX	HOUSTON	77056	777 SOUTH POST OAK LANE	SUITE 1700	US	DE	810409475	BUTTE HIGHLANDS MINING COMPANY, INC.	20090210	4-NON	0	0331	10-Q	20191231	2020	Q3	20200219	2020-02-19 13:06:00.0	0	1	irnc-20191231.xml	1	
0001052918-20-000027	1407583	BUNKER HILL MINING CORP.	1000	CA	ON	TORONTO	M5H 2Y4	401 BAY STREET, SUITE 2702	P.O. BOX 136	416-477-7771	CA	ON	TORONTO	M5H 2Y4	401 BAY STREET, SUITE 2702	P.O. BOX 136	US	NV	320196442	LIBERTY SILVER CORP	20100406	4-NON	0	0630	10-Q	20191231	2020	Q2	20200219	2020-02-19 14:34:00.0	0	1	bhll-20191231.xml	1	
0001062993-20-001084	1203464	IAMGOLD CORP	1040	CA	ON	TORONTO ONTARIO CANADA	M5H 2Y4	401 BAY STREET	SUITE 3200	4163604710	CA	ON	TORONTO ONTARIO CANADA	M5H 2Y4	401 BAY STREET	SUITE 3200			000000000				0	1231	40-F	20191231	2019	FY	20200219	2020-02-19 17:28:00.0	0	1	iag-20191231.xml	1	
0001068875-20-000043	1068875	BLUCORA, INC.	6199	US	TX	IRVING	75038	6333 N. STATE HWY 161	4TH FLOOR	972-870-6000	US	TX	IRVING	75038	6333 N. STATE HWY 161	4TH FLOOR	US	DE	911718107	INFOSPACE INC	20000428	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 06:44:00.0	0	0	bcor8-kq42019earningsr_htm.xml	1	
0001078782-20-000122	1576873	AMERICAN BATTERY METALS CORP	1000	US	NV	INCLINE VILLAGE	89451	930 TAHOE BLVD	STE 802-16	775-473-4744	US	NV	INCLINE VILLAGE	89451	930 TAHOE BLVD	STE 802-16	US	NV	331227980	OROPLATA RESOURCES, INC.	20130514	4-NON	0	0930	10-Q	20191231	2020	Q1	20200219	2020-02-19 11:13:00.0	0	1	abml-20191231.xml	1	
0001079973-20-000119	1128189	PROTOKINETIX, INC.	2834	US	OH	MARIETTA	45750	412 MULBERRY STREET		304-299-5070	US	OH	MARIETTA	45750	412 MULBERRY STREET		US	NV	943355026	RJV NETWORK INC	20010130	4-NON	0	1231	10-K	20191231	2019	FY	20200219	2020-02-18 20:08:00.0	0	1	pktx-20191231.xml	1	
0001082923-20-000021	1082923	STAMPS.COM INC	7389	US	CA	EL SEGUNDO	90245	1990 E. GRAND AVE		3104825800	US	CA	EL SEGUNDO	90245	1990 E. GRAND AVE		US	DE	770454966	STAMPS COM INC	19990421	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:59:00.0	0	0	form8-kitem202and901q4_htm.xml	1	
0001091818-20-000029	1362516	CLEARTRONIC, INC.	4812	US	FL	BOCA RATON	33487	8000 N. FEDERAL HWY. #401		561-939-3300	US	FL	BOCA RATON	33487	8000 N. FEDERAL HWY. #401		US	FL	650958798	GLOBALTEL IP, INC.	20060511	4-NON	0	0930	10-Q	20191231	2020	Q1	20200219	2020-02-19 15:43:00.0	0	1	clri-20191231.xml	1	
0001104659-20-022506	826675	DYNEX CAPITAL INC	6798	US	VA	GLEN ALLEN	23060	4991 LAKE BROOK DRIVE	STE 100	8042175800	US	VA	GLEN ALLEN	23060	4991 LAKE BROOK DRIVE	STE 100	US	VA	521549373	RESOURCE MORTGAGE CAPITAL INC/VA	19930722	2-ACC	0	1231	8-K	20200131			20200219	2020-02-18 17:49:00.0	0	0	tm209286d2_8k_htm.xml	1	
0001104659-20-022561	1507079	FLOOR & DECOR HOLDINGS, INC.	5211	US	GA	ATLANTA	30339	2500 WINDY RIDGE PARKWAY, SE		404-471-1634	US	GA	ATLANTA	30339	2500 WINDY RIDGE PARKWAY, SE		US	DE	273730271	FDO HOLDINGS, INC.	20101206	1-LAF	0	1231	8-K	20200131			20200219	2020-02-19 06:32:00.0	0	0	tm207869-1_8k_htm.xml	1	
0001104659-20-022563	1739104	ELANCO ANIMAL HEALTH INC	2834	US	IN	GREENFIELD	46140	2500 INNOVATION WAY		877-352-6261	US	IN	GREENFIELD	46140	2500 INNOVATION WAY				825497352			4-NON	0	1231	8-K	20200229			20200219	2020-02-19 06:37:00.0	1	0	tm209346d1_8-k_htm.xml	1	
0001104659-20-022779	1158324	COGENT COMMUNICATIONS HOLDINGS, INC.	4899	US	DC	WASHINGTON	20037	2450 N STREET, NW		2022954200	US	DC	WASHINGTON	20037	2450 N STREET, NW		US	DE	522337274	COGENT COMMUNICATIONS GROUP INC	20010828	1-LAF	0	1231	8-K	20200131			20200219	2020-02-19 15:53:00.0	0	0	tm209393d1_8k_htm.xml	1	
0001104659-20-022802	727510	ENZON PHARMACEUTICALS, INC.	2836	US	NJ	CRANFORD	07016	20 COMMERCE DRIVE, SUITE 135		732-980-4500	US	NJ	CRANFORD	07016	20 COMMERCE DRIVE, SUITE 135		US	DE	222372868	ENZON PHARMACEUTICALS INC	20060324	4-NON	0	1231	10-K	20191231	2019	FY	20200219	2020-02-19 16:06:00.0	0	1	enzn-20191231.xml	1	
0001104659-20-022807	1080014	INNOVIVA, INC.	2834	US	CA	BRISBANE	94005	2000 SIERRA POINT PARKWAY	SUITE 500	6502389600	US	CA	BRISBANE	94005	2000 SIERRA POINT PARKWAY	SUITE 500	US	DE	943265960	THERAVANCE INC	20020207	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 16:11:00.0	0	1	inva-20191231x10k49b2bc_htm.xml	1	
0001104659-20-022825	72741	EVERSOURCE ENERGY	4911	US	MA	SPRINGFIELD	01104	300 CADWELL DRIVE		8606655000	US	CT	BERLIN	06037-1616	107 SELDEN ST		US	MA	042147929	NORTHEAST UTILITIES	20041201	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:23:00.0	0	0	tm209303d1_8k_htm.xml	4	23426 13372 315256
0001104659-20-022840	1307954	HUNTSMAN CORP	2800	US	TX	THE WOODLANDS	77380	10003 WOODLOCH FOREST DRIVE		(281) 719-6000	US	TX	THE WOODLANDS	77380	10003 WOODLOCH FOREST DRIVE		US	DE	421648585			1-LAF	0	1231	8-K	20200131			20200219	2020-02-19 16:31:00.0	0	0	tm207846d2_8k_htm.xml	1	
0001104659-20-022853	277135	W.W. GRAINGER, INC.	5000	US	IL	LAKE FOREST	60045-5201	100 GRAINGER PARKWAY		847-535-1000	US	IL	LAKE FOREST	60045	100 GRAINGER PARKWAY		US	IL	361150280	GRAINGER W W INC	19920703	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:38:00.0	0	0	tm209302d1_8k_htm.xml	1	
0001104659-20-022854	102109	UNIVERSAL SECURITY INSTRUMENTS INC	5065	US	MD	OWINGS MILLS	21117-3586	11407 CRONHILL DRIVE, SUITES A-D		4103633000	US	MD	OWINGS MILLS	21117-3586	11407 CRONHILL DRIVE, SUITES A-D		US	MD	520898545			4-NON	0	0331	10-Q	20191231	2020	Q3	20200219	2020-02-19 16:39:00.0	0	1	uuu-20191231.xml	1	
0001104659-20-022865	887596	CHEESECAKE FACTORY INC	5812	US	CA	CALABASAS HILLS	91301	26901 MALIBU HILLS RD		818-871-3000	US	CA	CALABASAS HILLS	91301	26901 MALIBU HILLS RD		US	DE	510340466	CHEESECAKE FACTORY INCORPORATED	19930328	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:59:00.0	1	0	tm209349-1_8k_htm.xml	1	
0001104659-20-022891	1278027	B&G FOODS, INC.	2000	US	NJ	PARSIPPANY	07054	FOUR GATEHALL DRIVE	SUITE 110	9734016500	US	NJ	PARSIPPANY	07054	FOUR GATEHALL DRIVE	SUITE 110	US	DE	133918742	B&G FOODS HOLDINGS CORP	20040129	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 17:19:00.0	0	0	tm209374-1_8k_htm.xml	1	
0001104659-20-022900	765880	HEALTHPEAK PROPERTIES, INC.	6798	US	CA	IRVINE	92614	1920 MAIN STREET	SUITE 1200	949-407-0700	US	CA	IRVINE	92614	1920 MAIN STREET	SUITE 1200	US	MD	330091377	HCP, INC.	20070911	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 17:23:00.0	0	0	tm208255-3_8k_htm.xml	1	
0001113169-20-000011	1113169	PRICE T ROWE GROUP INC	6200	US	MD	BALTIMORE	21289-0320	100 EAST PRATT STREET	P.O. BOX 89000	4103452000	US	MD	BALTIMORE	21289-0320	100 EAST PRATT STREET	P.O. BOX 89000	US	MD	522264646			1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 09:20:00.0	0	0	form8-kforinvestorday2_htm.xml	1	
0001122976-20-000015	1122976	POLYONE CORP	2821	US	OH	AVON LAKE	44012	POLYONE CENTER	33587 WALKER ROAD	440-930-1000	US	OH	AVON LAKE	44012	POLYONE CENTER	33587 WALKER ROAD			341730488			1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-18 17:37:00.0	0	1	pol-20191231_htm.xml	1	
0001130310-20-000008	1130310	CENTERPOINT ENERGY INC	4911	US	TX	HOUSTON	77002	1111 LOUISIANA ST.		7132073000	US	TX	HOUSTON	77002	1111 LOUISIANA ST.		US	TX	740694415	RELIANT ENERGY REGCO INC	20001220	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 17:22:00.0	1	0	a8-k502smp_htm.xml	3	1042773 48732
0001140361-20-003571	1404912	KKR & CO. INC.	6282	US	NY	NEW YORK	10019	9 WEST 57TH STREET	SUITE 4200	212-750-8300	US	NY	NEW YORK	10019	9 WEST 57TH STREET	SUITE 4200	US	DE	260426107	KKR & CO. L.P.	20070627	1-LAF	0	1231	8-K	20200229			20200219	2020-02-18 19:22:00.0	0	0	nt10008822x2_8k_htm.xml	1	
0001140361-20-003579	1739940	CIGNA CORP	6324	US	CT	BLOOMFIELD	06002	900 COTTAGE GROVE ROAD		8602266000	US	CT	BLOOMFIELD	06002	900 COTTAGE GROVE ROAD		US	DE	824991898	HALFMOON PARENT, INC.	20180508	1-LAF	0	1231	8-K	20200131			20200219	2020-02-19 06:06:00.0	1	0	nc10008987x1_8k_htm.xml	1	
0001140361-20-003591	93389	STANDARD MOTOR PRODUCTS, INC.	3714	US	NY	LONG ISLAND CITY	11101	37-18 NORTHERN BLVD.		718-392-0200	US	NY	LONG ISLAND CITY	11101	37-18 NORTHERN BLVD.		US	NY	111362020	STANDARD MOTOR PRODUCTS INC	19920703	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 10:08:00.0	0	0	form8k_htm.xml	1	
0001140361-20-003600	91928	SOUTH JERSEY INDUSTRIES INC	4924	US	NJ	FOLSOM	08037	1 SOUTH JERSEY PLAZA	ROUTE 54	609-561-9000	US	NJ	FOLSOM	08037	1 SOUTH JERSEY PLAZA	ROUTE 54	US	NJ	221901645	SOUTH JERSEY GAS CO	19700507	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 11:10:00.0	1	0	form8k_htm.xml	1	
0001140361-20-003666	91928	SOUTH JERSEY INDUSTRIES INC	4924	US	NJ	FOLSOM	08037	1 SOUTH JERSEY PLAZA	ROUTE 54	609-561-9000	US	NJ	FOLSOM	08037	1 SOUTH JERSEY PLAZA	ROUTE 54	US	NJ	221901645	SOUTH JERSEY GAS CO	19700507	1-LAF	0	1231	8-K/A	20200229			20200219	2020-02-19 17:25:00.0	0	0	form8ka_htm.xml	1	
0001156039-20-000003	1156039	ANTHEM, INC.	6324	US	IN	INDIANAPOLIS	46204	220 VIRGINIA AVENUE		3174886000	US	IN	INDIANAPOLIS	46204	220 VIRGINIA AVENUE		US	IN	352145715	WELLPOINT, INC	20100105	1-LAF	1	1231	10-K	20191231	2019	FY	20200219	2020-02-19 15:14:00.0	0	1	antm-2019123110kq42019_htm.xml	1	
0001157523-20-000221	789460	WORLD FUEL SERVICES CORP	5172	US	FL	MIAMI	33178	9800 N.W. 41ST STREET		305-428-8000	US	FL	MIAMI	33178	9800 N.W. 41ST STREET		US	FL	592459427	INTERNATIONAL RECOVERY CORP	19920703	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 08:47:00.0	0	0	a52175912_htm.xml	1	
0001157523-20-000222	807882	JACK IN THE BOX INC /NEW/	5812	US	CA	SAN DIEGO	92123-1516	9330 BALBOA AVE		6195712121	US	CA	SAN DIEGO	92123-1516	9330 BALBOA AVENUE		US	DE	952698708	FOODMAKER INC /DE/	19920703	1-LAF	0	0930	8-K	20200229			20200219	2020-02-19 16:11:00.0	1	0	a52175486_htm.xml	1	
0001157523-20-000230	72331	NORDSON CORP	3569	US	OH	WESTLAKE	44145	28601 CLEMENS RD		4408921580	US	OH	WESTLAKE	44145	28601 CLEMENS ROAD		US	OH	340590250			1-LAF	0	1031	8-K	20200229			20200219	2020-02-19 16:31:00.0	0	0	a52176158_htm.xml	1	
0001157523-20-000233	944314	LIFE STORAGE, INC.	6798	US	NY	WILLIAMSVILLE	14221	6467 MAIN ST		7166331850	US	NY	WILLIAMSVILLE	14221	6467 MAIN ST		US	MD	161194043	SOVRAN SELF STORAGE INC	19950421	1-LAF	0	1231	8-K	20200229			20200219	2020-02-19 16:55:00.0	0	0	a52176320_htm.xml	2	1060224
